盡	22
秃	22
等	22
罢	22
羲	22
肀	22
脊	22
荒	22
負	22
通	22
造	22
郭	22
都	22
黹	22
𠄌	22
𡈼	22
𡘆	22
𣪠	22
𤰇	22
𤰔	22
𦙃	22
𧴪	22
㚘	21
㫐	21
㬅	21
专	21
义	21
亲	21
刑	21
匈	21
卤	21
叵	21
吹	21
员	21
哉	21
奢	21
好	21
威	21
審	21
尖	21
屑	21
岸	21
已	21
徙	21
復	21
晃	21
殿	21
渠	21
犀	21
畟	21
秝	21
袁	21
赞	21
遺	21
𠫤	21
㝉	20
丏	20
乘	20
冡	20
勇	20
動	20
厃	20
历	20
厚	20
咨	20
囬	20
坒	20
堆	20
声	20
妟	20
孔	20
季	20
孤	20
學	20
寮	20
带	20
店	20
悉	20
愈	20
戢	20
朩	20
桼	20
梨	20
榮	20
毕	20
牜	20
皷	20
絜	20
罙	20
肥	20
臺	20
舞	20
茶	20
著	20
薛	20
虔	20
蚩	20
覽	20
豐	20
閑	20
间	20
雀	20
𠀁	20
𠮷	20
𠳮	20
𡍮	20
𣦵	20
𣦼	20
𦎧	20
𩠐	20
𰃮	20
㞷	19
㸒	19
㸚	19
丌	19
丣	19
亰	19
以	19
企	19
修	19
僕	19
再	19
凹	19
匸	19
叒	19
命	19
哀	19
啻	19
圼	19
备	19
孕	19
寒	19
岩	19
巧	19
庄	19
彌	19
彥	19
時	19
欣	19
滿	19
爱	19
独	19
獻	19
畜	19
短	19
禽	19
茸	19
莽	19
蔡	19
藏	19
處	19
親	19
隆	19
離	19
𠂎	19
𡕩	19
𡘤	19
𢼄	19
𣶒	19
𫲽	19
𬀷	19
𰀄	19
⺆	18
㘝	18
䖒	18
䙴	18
东	18
乐	18
亨	18
党	18
勉	18
匝	18
匹	18
华	18
印	18
卵	18
厼	18
另	18
坚	18
孱	18
宇	18
富	18
尽	18
崩	18
嶲	18
巷	18
府	18
廛	18
役	18
忝	18
數	18
斉	18
條	18
楚	18
渚	18
畀	18
睿	18
祟	18
竝	18
筆	18
節	18
粟	18
納	18
纍	18
羗	18
肃	18
襾	18
𠬝	18
𡬠	18
𤔔	18
𥁕	18
𥘅	18
𧆞	18
𬜯	18
𰢴	18
㞋	17
䧹	17
亯	17
他	17
伊	17
兊	17
兟	17
劫	17
勒	17
卄	17
却	17
夲	17
奎	17
姜	17
婴	17
尓	17
岁	17
巟	17
弜	17
弥	17
彔	17
慈	17
政	17
晶	17
杏	17
棘	17
棠	17
森	17
欽	17
歯	17
殷	17
湯	17
焉	17
狊	17
班	17
畫	17
盆	17
移	17
篤	17
翼	17
艾	17
芔	17
